id,parent_fen,move_san,name,type,branches,priority,tier,frequency
78177,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Nbd2,오픈 게임: 테일러 오프닝,inaccuracy,[],6,2,0.37
78178,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Bc4,오픈 게임: 테일러 오프닝,mistake,[],7,3,0.53
78179,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Bd3,오픈 게임: 테일러 오프닝,incorrect,[],8,3,0.24
78180,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Qxd4,오픈 게임: 테일러 오프닝,blunder,[],9,3,0.05
78181,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Bf4,오픈 게임: 테일러 오프닝,mistake,[],10,3,0.05
78182,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,b3,오픈 게임: 테일러 오프닝,mistake,[],11,3,0.05
78183,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,h3,오픈 게임: 테일러 오프닝,blunder,[],12,3,0.05
78184,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Ng5,오픈 게임: 테일러 오프닝,mistake,[],13,4,0.35
78185,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Qd3,오픈 게임: 테일러 오프닝,blunder,[],14,4,0.32
78186,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Bd2,오픈 게임: 테일러 오프닝,mistake,[],15,4,0.27
78187,r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/5N2/PPP1BPPP/RNBQK2R w KQkq -,Bb5,오픈 게임: 테일러 오프닝,blunder,[],16,5,0.25
78188,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,d5,오픈 게임: 테일러 오프닝,best,[],1,1,59.49
78189,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,g6,오픈 게임: 테일러 오프닝,okay,[],2,1,14.23
78190,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,Be7,오픈 게임: 테일러 오프닝,okay,[],3,1,12.85
78191,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,Bc5,오픈 게임: 테일러 오프닝,okay,[],4,1,10.87
78192,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,h6,오픈 게임: 테일러 오프닝,okay,[],5,1,1.19
78193,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,d6,오픈 게임: 테일러 오프닝,inaccuracy,[],6,1,0.79
78194,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,Bb4+,오픈 게임: 테일러 오프닝,inaccuracy,[],7,1,0.2
78195,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,a6,오픈 게임: 테일러 오프닝,inaccuracy,[],8,1,0.2
78196,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,a5,오픈 게임: 테일러 오프닝,okay,[],9,1,0.2
78197,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,Bd6,오픈 게임: 테일러 오프닝,inaccuracy,[],10,2,0.08
78198,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,b6,오픈 게임: 테일러 오프닝,inaccuracy,[],11,2,0.05
78199,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,h5,오픈 게임: 테일러 오프닝,mistake,[],12,2,0.03
78201,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,Ng4,오픈 게임: 테일러 오프닝,mistake,[],14,5,0.35
78202,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,Qe7,오픈 게임: 테일러 오프닝,inaccuracy,[],15,6,0.53
78203,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,Nbd2,"오픈 게임: 테일러 오프닝, 인버티드 한햄",book,[],1,1,88.37
78204,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,exd5,오픈 게임: 테일러 오프닝,best,[],2,1,11.63
78205,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,O-O,오픈 게임: 테일러 오프닝,blunder,[],3,2,5.39
78206,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,Nc3,오픈 게임: 테일러 오프닝,okay,[],4,2,1.83
78207,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,Bg5,오픈 게임: 테일러 오프닝,blunder,[],5,2,0.66
78209,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,h3,오픈 게임: 테일러 오프닝,mistake,[],7,2,0.22
78210,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,Bd2,오픈 게임: 테일러 오프닝,mistake,[],8,2,0.08
78213,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,Nfd2,오픈 게임: 테일러 오프닝,inaccuracy,[],11,2,0.02
78216,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,a3,오픈 게임: 테일러 오프닝,mistake,[],14,3,0.07
78217,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,d4,오픈 게임: 테일러 오프닝,blunder,[],15,5,0.66
78218,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq -,Ng5,오픈 게임: 테일러 오프닝,blunder,[],16,5,0.51
78219,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,Nf6,킹즈 나이트 오프닝: 노멀 바리에이션,best,[],1,1,71.6
78220,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,g6,킹즈 나이트 오프닝: 노멀 바리에이션,best,[],2,1,11.2
78222,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,d6,킹즈 나이트 오프닝: 노멀 바리에이션,okay,[],4,1,4.4
78223,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,f5,킹즈 나이트 오프닝: 노멀 바리에이션,excellent,[],5,1,4.0
78224,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,d5,킹즈 나이트 오프닝: 노멀 바리에이션,best,[],6,1,2.0
78226,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,Be7,킹즈 나이트 오프닝: 노멀 바리에이션,excellent,[],8,1,0.8
78227,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,h6,킹즈 나이트 오프닝: 노멀 바리에이션,excellent,[],9,2,1.09
78228,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,Bb4+,킹즈 나이트 오프닝: 노멀 바리에이션,mistake,[],10,2,0.16
78229,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,a6,킹즈 나이트 오프닝: 노멀 바리에이션,excellent,[],11,2,0.11
78230,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,f6,킹즈 나이트 오프닝: 노멀 바리에이션,inaccuracy,[],12,2,0.08
78231,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,b6,킹즈 나이트 오프닝: 노멀 바리에이션,inaccuracy,[],13,3,0.27
78232,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,Nd4,킹즈 나이트 오프닝: 노멀 바리에이션,mistake,[],14,4,0.65
78233,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,Qf6,킹즈 나이트 오프닝: 노멀 바리에이션,inaccuracy,[],15,5,0.62
78234,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -,Bd6,킹즈 나이트 오프닝: 노멀 바리에이션,inaccuracy,[],16,6,0.79
78235,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,Nc3,킹즈 나이트 오프닝: 노멀 바리에이션,inaccuracy,[],1,1,47.1
78236,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,d4,킹즈 나이트 오프닝: 노멀 바리에이션,best,[],2,1,26.45
78237,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,exf5,라트비아 갬빗: 클램 갬빗,book,[],3,1,13.55
78238,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,c3,킹즈 나이트 오프닝: 노멀 바리에이션,okay,[],4,1,3.87
78239,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,Bg5,킹즈 나이트 오프닝: 노멀 바리에이션,mistake,[],5,1,2.58
78240,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,g3,킹즈 나이트 오프닝: 노멀 바리에이션,okay,[],6,1,2.58
78241,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,Nbd2,킹즈 나이트 오프닝: 노멀 바리에이션,okay,[],7,1,1.94
78242,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,Be2,킹즈 나이트 오프닝: 노멀 바리에이션,excellent,[],8,1,1.29
78243,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,c4,킹즈 나이트 오프닝: 노멀 바리에이션,inaccuracy,[],9,1,0.65
78244,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,a3,킹즈 나이트 오프닝: 노멀 바리에이션,okay,[],10,2,0.27
78245,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,h3,킹즈 나이트 오프닝: 노멀 바리에이션,best,[],11,2,0.19
78246,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,Qe2,킹즈 나이트 오프닝: 노멀 바리에이션,inaccuracy,[],12,2,0.15
78247,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,Be3,킹즈 나이트 오프닝: 노멀 바리에이션,inaccuracy,[],13,3,0.5
78248,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,b3,킹즈 나이트 오프닝: 노멀 바리에이션,mistake,[],14,3,0.47
78249,r1bqkbnr/pppp2pp/2n5/4pp2/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq -,Ng5,킹즈 나이트 오프닝: 노멀 바리에이션,mistake,[],15,5,1.35
78250,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,Nf6,폰지아니 오프닝: 야이니시 카운터어택,book,[],1,1,58.03
78251,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,d5,폰지아니 오프닝,best,[],2,1,31.41
78252,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,d6,폰지아니 오프닝,inaccuracy,[],3,1,4.02
78253,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,f5,폰지아니 오프닝: 폰지아니 카운터갬빗,book,[],4,1,3.69
78254,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,Be7,폰지아니 오프닝: 로마니신 바리에이션,book,[],5,1,1.17
78255,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,g6,폰지아니 오프닝,mistake,[],6,1,0.65
78256,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,Nge7,폰지아니 오프닝: 레티 바리에이션,book,[],7,1,0.52
78257,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,Qe7,폰지아니 오프닝,blunder,[],8,1,0.45
78258,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,Qf6,폰지아니 오프닝,blunder,[],9,1,0.06
78259,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,Bc5,폰지아니 오프닝,blunder,[],10,2,6.42
78260,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,a6,폰지아니 오프닝,mistake,[],11,2,0.2
78261,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,f6,폰지아니 오프닝,blunder,[],12,2,0.1
78262,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,h6,폰지아니 오프닝,mistake,[],13,3,1.47
78263,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,b6,폰지아니 오프닝,blunder,[],14,3,0.23
78264,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,Bd6,폰지아니 오프닝,blunder,[],15,5,0.45
78265,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Qa4,폰지아니 오프닝,best,[],1,1,78.23
78266,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Bb5,폰지아니 오프닝: 스패니시 바리에이션,book,[],2,1,11.7
78267,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,d3,폰지아니 오프닝,best,[],3,1,9.45
78268,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,exd5,폰지아니 오프닝,best,[],4,1,0.62
78270,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Bd3,폰지아니 오프닝,blunder,[],6,2,0.69
78271,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Qc2,폰지아니 오프닝,blunder,[],7,2,0.42
78272,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Nxe5,폰지아니 오프닝,mistake,[],8,2,0.08
78273,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Qe2,폰지아니 오프닝,blunder,[],9,2,0.07
78274,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Be2,폰지아니 오프닝,mistake,[],10,2,0.06
78275,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Qb3,폰지아니 오프닝,mistake,[],11,2,0.02
78278,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,c4,폰지아니 오프닝,mistake,[],14,5,0.24
78279,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,f6,폰지아니 오프닝: 슈타이니츠 바리에이션,book,[],1,1,42.26
78280,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,Bd7,폰지아니 오프닝: 카로 갬빗,book,[],2,1,30.45
78282,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,Qd6,폰지아니 오프닝,excellent,[],4,1,10.24
78283,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,Nf6,폰지아니 오프닝: 레온하르트 바리에이션,book,[],5,1,6.04
78284,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,d4,폰지아니 오프닝,blunder,[],6,1,0.26
78285,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,Ne7,폰지아니 오프닝,blunder,[],7,2,0.66
78286,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,Qd7,폰지아니 오프닝,inaccuracy,[],8,2,0.44
78288,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,Be6,폰지아니 오프닝,blunder,[],10,2,0.07
78289,r1bqkbnr/ppp2ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R b KQkq -,Bd6,폰지아니 오프닝,blunder,[],11,2,0.07
78292,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,d4,폰지아니 오프닝: 야이니시 카운터어택,best,[],1,1,81.16
78293,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,d3,폰지아니 오프닝: 야이니시 카운터어택,book,[],2,1,17.28
78294,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Qa4,폰지아니 오프닝: 야이니시 카운터어택,excellent,[],3,1,0.67
78295,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Qc2,폰지아니 오프닝: 야이니시 카운터어택,okay,[],4,1,0.67
78296,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Bb5,폰지아니 오프닝: 야이니시 카운터어택,okay,[],5,1,0.22
78297,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Bd3,폰지아니 오프닝: 야이니시 카운터어택,blunder,[],6,2,3.48
78298,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Bc4,폰지아니 오프닝: 노이만 갬빗,book,[],7,2,0.73
78299,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Qe2,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],8,2,0.16
78300,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Be2,폰지아니 오프닝: 야이니시 카운터어택,mistake,[],9,2,0.14
78301,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Nxe5,폰지아니 오프닝: 야이니시 카운터어택,mistake,[],10,2,0.04
78302,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,h3,폰지아니 오프닝: 야이니시 카운터어택,blunder,[],11,2,0.03
78303,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,b4,폰지아니 오프닝: 야이니시 카운터어택,blunder,[],12,2,0.02
78304,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Qb3,폰지아니 오프닝: 야이니시 카운터어택,blunder,[],13,4,0.47
78305,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,Ng5,폰지아니 오프닝: 야이니시 카운터어택,blunder,[],14,4,0.3
78306,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,d5,폰지아니 오프닝: 야이니시 카운터어택,book,[],1,1,63.64
78307,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,Be7,폰지아니 오프닝: 야이니시 카운터어택,excellent,[],2,1,13.07
78308,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,g6,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],3,1,12.22
78309,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,d6,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],4,1,5.68
78310,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,a5,폰지아니 오프닝: 야이니시 카운터어택,excellent,[],5,1,3.98
78311,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,Bc5,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],6,1,0.85
78312,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,h6,폰지아니 오프닝: 야이니시 카운터어택,best,[],7,1,0.28
78313,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,a6,폰지아니 오프닝: 야이니시 카운터어택,okay,[],8,1,0.28
78314,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,Bd6,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],9,2,0.11
78316,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,b6,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],11,2,0.05
78317,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,h5,폰지아니 오프닝: 야이니시 카운터어택,mistake,[],12,2,0.01
78318,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,Ng4,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],13,3,0.02
78319,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,b5,폰지아니 오프닝: 야이니시 카운터어택,blunder,[],14,4,0.11
78320,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,Qe7,폰지아니 오프닝: 야이니시 카운터어택,mistake,[],15,6,0.48
78321,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,Nbd2,폰지아니 오프닝: 야이니시 카운터어택,book,[],1,1,74.23
78322,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,Qc2,폰지아니 오프닝: 야이니시 카운터어택,okay,[],2,1,22.31
78323,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,Qa4,폰지아니 오프닝: 야이니시 카운터어택,okay,[],3,1,3.46
78324,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,exd5,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],4,2,18.72
78325,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,Bg5,폰지아니 오프닝: 야이니시 카운터어택,blunder,[],5,2,2.06
78327,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,Qe2,폰지아니 오프닝: 야이니시 카운터어택,inaccuracy,[],7,2,1.5
78328,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,h3,폰지아니 오프닝: 야이니시 카운터어택,mistake,[],8,2,0.3
78329,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,g3,폰지아니 오프닝: 야이니시 카운터어택,mistake,[],9,2,0.06
78331,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,Bd2,폰지아니 오프닝: 야이니시 카운터어택,mistake,[],11,2,0.04
78332,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,Qd2,폰지아니 오프닝: 야이니시 카운터어택,mistake,[],12,2,0.04
78333,r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,Qb3,폰지아니 오프닝: 야이니시 카운터어택,blunder,[],13,3,0.09
